Time [days],Normalized Flux,Normalized Flux Errors
0.04177971189948056,1.000097056971874,0.0005222044208753124
0.15445247086290728,1.001642196960248,0.0005222044208753124
0.48346697028580254,1.0018670394468463,0.0005222044208753124
0.5688640764738112,1.0015156232212261,0.0005222044208753124
0.7967746296147157,1.0020045647529516,0.0005222044208753124
1.3588686841429187,1.0018024313016298,0.0005222044208753124
1.445518235314886,1.001415468235997,0.0005222044208753124
1.8621202902061023,1.0016455642688704,0.0005222044208753124
2.0771379373850167,1.0021328544548198,0.0005222044208753124
2.968409086940499,1.0010384808157176,0.0005222044208753124
3.3024669353399676,1.0016614410008096,0.0005222044208753124
3.538399796605516,1.0012831675890226,0.0005222044208753124
3.8963020617650193,1.0007910165504141,0.0005222044208753124
4.089209588816092,1.0008812775264702,0.0005222044208753124
4.3736371893706565,1.0008704443614793,0.0005222044208753124
4.923901382789981,1.0007935547785676,0.0005222044208753124
5.136243294276764,1.0012695236695648,0.0005222044208753124
5.340253633875817,1.0003794435889912,0.0005222044208753124
5.583042809650457,1.0011274804098087,0.0005222044208753124
6.110114869479438,1.0016435312597123,0.0005222044208753124
6.278203735525817,1.0012205862573773,0.0005222044208753124
6.611581749156521,1.0009119376796207,0.0005222044208753124
6.888748800047039,0.9998804149915034,0.0005222044208753124
7.187580950743782,1.000599272021031,0.0005222044208753124
7.584251012241277,1.0005857199064794,0.0005222044208753124
8.018124728474094,0.999978546160467,0.0005222044208753124
8.176614660177151,1.001157513749895,0.0005222044208753124
8.861235680664448,1.0016694416997307,0.0005222044208753124
9.117945264528416,1.0012778691586603,0.0005222044208753124
9.334877547311274,1.0003545659542505,0.0005222044208753124
9.890395063900911,1.0006213085835305,0.0005222044208753124
10.218848049952085,1.000359266094585,0.0005222044208753124
10.402342639896379,0.9996011221429977,0.0005222044208753124
10.622490348250352,0.9995786231303987,0.0005222044208753124
10.800592791594726,1.0000696858340965,0.0005222044208753124
11.186745899200583,1.0011130802653254,0.0005222044208753124
11.347584467558455,1.0005102715491667,0.0005222044208753124
11.750867898703223,0.9995494966197642,0.0005222044208753124
12.04262622764219,0.9996948505023662,0.0005222044208753124
12.223199156312504,1.000241288461058,0.0005222044208753124
12.375938491337948,0.9994736458496173,0.0005222044208753124
13.016378654153161,0.9993832778292021,0.0005222044208753124
13.4329566954336,0.9996732210099228,0.0005222044208753124
13.472715232529278,1.0001039449293085,0.0005222044208753124
13.662775609830174,0.9991318848764013,0.0005222044208753124
14.183183023462115,0.9995368743448588,0.0005222044208753124
14.715448227196275,0.999523706312773,0.0005222044208753124
14.852943111872968,0.9996679178413617,0.0005222044208753124
14.954053540350438,0.9986314522036739,0.0005222044208753124
15.195384387920083,0.9985885271223132,0.0005222044208753124
15.459991228228942,0.9985993823918563,0.0005222044208753124
15.612193180096646,0.9996933986427678,0.0005222044208753124
16.029203827412356,0.9998674895595155,0.0005222044208753124
16.451371364024077,0.9992171606113825,0.0005222044208753124
16.62088403133307,0.9988338971583375,0.0005222044208753124
16.811318763035846,0.9989084478740509,0.0005222044208753124
17.176019343051536,0.9993922759277734,0.0005222044208753124
17.398633659732035,0.9991737699424446,0.0005222044208753124
17.604203752766026,1.000218760798938,0.0005222044208753124
17.750882061874915,0.9992670002707652,0.0005222044208753124
18.052904641193013,0.9992750025836615,0.0005222044208753124
18.225693875081326,0.9995922651713037,0.0005222044208753124
18.49314567151794,0.999695990832507,0.0005222044208753124
18.729992386906154,0.9984053154004464,0.0005222044208753124
19.013844321153872,0.9989442100134852,0.0005222044208753124
19.121770027194895,0.9998788763122135,0.0005222044208753124
19.44250970731028,1.000501965913467,0.0005222044208753124
19.640432053427908,0.9987977257781958,0.0005222044208753124
20.119832602625113,0.999175208952316,0.0005222044208753124
20.481153720258273,0.9990909631829592,0.0005222044208753124
21.004614154117334,0.9992504056951664,0.0005222044208753124
21.28302339483365,0.9986759073330799,0.0005222044208753124
21.54718582270791,0.999344833980903,0.0005222044208753124
21.922693935469912,0.9995788882061473,0.0005222044208753124
22.123008592748,0.9994665598821747,0.0005222044208753124
22.378824804001738,0.9994885629880353,0.0005222044208753124
22.768213715236936,0.9989992591159222,0.0005222044208753124
23.074102012076075,0.9995045013478615,0.0005222044208753124
23.147164052770005,0.9987020771087286,0.0005222044208753124
23.518948621853475,0.999913761336193,0.0005222044208753124
23.72192655346502,0.9990043721760752,0.0005222044208753124
23.956750166539397,1.0004657253133389,0.0005222044208753124
24.29192693070839,1.0003751830323546,0.0005222044208753124
24.57543291807288,1.0006633420115485,0.0005222044208753124
25.476670473822086,0.9999738929582858,0.0005222044208753124
25.624678521011102,0.9993208269127715,0.0005222044208753124
25.749912650392613,0.9992780892531216,0.0005222044208753124
26.201545164050394,0.9997852423127015,0.0005222044208753124
26.41548338067582,0.9993398368103621,0.0005222044208753124
26.710060243687156,0.9989590379525608,0.0005222044208753124
26.91374644331132,0.9997896659336868,0.0005222044208753124
27.357375012336483,0.9998484306194871,0.0005222044208753124
27.51475900328521,0.9993453382609292,0.0005222044208753124
27.741140948892642,1.000177184748531,0.0005222044208753124
27.87749420670375,1.000279976258982,0.0005222044208753124
28.345887511303452,1.0004950446985537,0.0005222044208753124
28.687209549653176,0.9996990090795355,0.0005222044208753124
28.9874456976264,0.9998407666317458,0.0005222044208753124
29.875585363572952,1.0001510079029088,0.0005222044208753124
30.29955053737213,1.0008591379163798,0.0005222044208753124
30.59434711022664,0.999577324222757,0.0005222044208753124
30.69742809229921,0.9999873018374091,0.0005222044208753124
31.249283998346204,0.9994161489841321,0.0005222044208753124
31.323814722873113,1.0002339178185184,0.0005222044208753124
31.801547203588086,1.0006642471986225,0.0005222044208753124
32.27007598638192,1.000016735342016,0.0005222044208753124
32.44611831157564,1.0007125205387786,0.0005222044208753124
32.747286225099785,0.9999632598269595,0.0005222044208753124
33.14691168175257,1.0011537532750463,0.0005222044208753124
33.74364017060225,1.0009676345056189,0.0005222044208753124
34.11849376074786,1.0005713536384,0.0005222044208753124
34.44867473614423,1.00019245297557,0.0005222044208753124
34.669899211141036,1.0003713368053764,0.0005222044208753124
34.9889525841541,1.0003773650465844,0.0005222044208753124
35.58010336844011,0.9997203000778573,0.0005222044208753124
35.858088578966466,1.0002040914346642,0.0005222044208753124
36.11935315822101,1.0004990459735956,0.0005222044208753124
36.45384925813162,1.001290649868005,0.0005222044208753124
36.60219345400169,1.000821351488592,0.0005222044208753124
36.837715633903954,1.0002945303611348,0.0005222044208753124
36.947941562319336,1.001107389442271,0.0005222044208753124
37.16693082233009,1.0002115974653036,0.0005222044208753124
37.4887278932287,1.0009870472345186,0.0005222044208753124
37.64786855079823,1.000345850809434,0.0005222044208753124
37.969962329886165,1.000214579368313,0.0005222044208753124
38.35470746956535,1.000661891163924,0.0005222044208753124
38.56283187490042,1.0009769082019977,0.0005222044208753124
38.778658887594204,1.0002482590943147,0.0005222044208753124
38.96941634203101,1.0011220840115467,0.0005222044208753124
39.15633889714268,1.0011946707243804,0.0005222044208753124
39.690310288997715,1.000836166884463,0.0005222044208753124
39.85811103354098,1.0021186662925559,0.0005222044208753124
39.96380728880582,1.000406630048408,0.0005222044208753124
40.26408783151255,1.0008399747419583,0.0005222044208753124
40.458986241999575,1.000263070135502,0.0005222044208753124
40.61157047068454,1.0001207794954123,0.0005222044208753124
40.808196444783654,1.0001765816241344,0.0005222044208753124
41.11239097794424,0.9992645700147955,0.0005222044208753124
41.54800904353434,1.000123293501291,0.0005222044208753124
41.70789372693618,0.9991095884105388,0.0005222044208753124
41.86428873617354,0.9996752315624184,0.0005222044208753124
42.186174019882756,0.999475350443319,0.0005222044208753124
42.2776577093333,0.9997448198129012,0.0005222044208753124
42.50668156928558,0.9994897476708848,0.0005222044208753124
43.13427390147582,0.9996009894347738,0.0005222044208753124
43.21522186492487,0.9999354327115658,0.0005222044208753124
43.53218851698177,0.9999147439626125,0.0005222044208753124
43.604500445878294,0.9999123771252918,0.0005222044208753124
43.85580107577991,1.0001300115940277,0.0005222044208753124
44.59449370870406,1.0005540971302165,0.0005222044208753124
44.65515986195383,1.0001676348595503,0.0005222044208753124
45.199679333425195,1.0005473617164464,0.0005222044208753124
45.28987157026038,0.9995514768294759,0.0005222044208753124
45.85144118009055,0.9991536909468033,0.0005222044208753124
46.13896721929105,0.9984370488803854,0.0005222044208753124
46.15609017721118,1.0004302767002624,0.0005222044208753124
46.661738053073144,0.9995706082119103,0.0005222044208753124
47.16958477166521,0.9993249557753225,0.0005222044208753124
47.56787167320919,1.0000387581190495,0.0005222044208753124
47.786504861570876,0.9992973901675279,0.0005222044208753124
47.97686304799308,0.999625107117309,0.0005222044208753124
48.08755469374643,0.9996959179149253,0.0005222044208753124
48.676220842487126,1.0007014397790057,0.0005222044208753124
48.89756451319017,0.9998342018612117,0.0005222044208753124
49.060867763983595,1.0001678415077924,0.0005222044208753124
49.16944453793902,0.9990506339246669,0.0005222044208753124
49.42907197773386,0.9995644558888399,0.0005222044208753124
49.605775914497606,1.0001516214628308,0.0005222044208753124
49.932462319458786,1.0002407026906135,0.0005222044208753124
50.07387322667288,0.999784677784737,0.0005222044208753124
50.603974548725056,1.0000855970588542,0.0005222044208753124
50.69874612375447,0.9999084637109981,0.0005222044208753124
51.02604284573745,0.9993565188763012,0.0005222044208753124
51.194951464743426,0.999605120517552,0.0005222044208753124
51.85951620702568,1.000062043275002,0.0005222044208753124
51.99834435967263,0.9999758902815336,0.0005222044208753124
52.30785816064969,0.9992663936185637,0.0005222044208753124
52.70461916441068,0.999514320222989,0.0005222044208753124
52.96560426195726,0.9999458013268941,0.0005222044208753124
53.407373324465276,1.0007883813119793,0.0005222044208753124
53.66582612708963,0.9990054897184324,0.0005222044208753124
53.96292370442295,0.9995902850485633,0.0005222044208753124
54.16635620788452,1.0001046154957693,0.0005222044208753124
54.872261561785336,0.999442184067353,0.0005222044208753124
55.261094619126254,1.000528595934202,0.0005222044208753124
55.49658735885802,1.0005047539998968,0.0005222044208753124
56.02394390153475,1.0006304604154272,0.0005222044208753124
56.16378168688529,1.0005447398914624,0.0005222044208753124
56.45588273450204,1.0008795841053664,0.0005222044208753124
56.68499096752886,1.0011397919153127,0.0005222044208753124
56.805422193106956,0.9993854891715056,0.0005222044208753124
57.032576294394644,1.0005365199338916,0.0005222044208753124
57.20660595711378,1.0002468925094985,0.0005222044208753124
57.381713417731085,1.0004242476844352,0.0005222044208753124
57.60050647323797,1.0014012534267493,0.0005222044208753124
57.85505279027529,1.0001788536360696,0.0005222044208753124
58.159329620997696,0.9997862050007517,0.0005222044208753124
58.34141150303692,0.9906909205170313,0.0005222044208753124
58.6135034440566,0.9883365695858182,0.0005222044208753124
