Time [days],Normalized Flux,Normalized Flux Errors
-0.0015668723106121267,0.9999710895514069,7.542560819311224e-05
0.01175325373907285,1.000032840787684,7.542560819311224e-05
0.032931462255240775,1.000000494985308,7.542560819311224e-05
0.06948093060046336,0.9999942436109415,7.542560819311224e-05
0.08530850126970654,1.0000777187178564,7.542560819311224e-05
0.0913355202161424,1.0000709384516029,7.542560819311224e-05
0.12930784657904526,1.0000359880471514,7.542560819311224e-05
0.13882669040982792,1.0000972776766732,7.542560819311224e-05
0.1643817185549788,0.9999633230275689,7.542560819311224e-05
0.1889504099974121,0.9999832175462922,7.542560819311224e-05
0.19148958485684928,1.0000512930304615,7.542560819311224e-05
0.2198991662381448,1.0000678457127699,7.542560819311224e-05
0.24177249568344464,1.0000542327730784,7.542560819311224e-05
0.2622810493864297,0.9999802055973774,7.542560819311224e-05
0.277161160387272,1.0000226240631442,7.542560819311224e-05
0.309057107796301,0.9999589395415568,7.542560819311224e-05
0.3125824791407024,1.0000656961326535,7.542560819311224e-05
0.34705219972917123,1.000208979803344,7.542560819311224e-05
0.3686305081911706,1.0000571153201934,7.542560819311224e-05
0.39019275530406816,1.0000850914745107,7.542560819311224e-05
0.4005148010590482,0.9999574027328394,7.542560819311224e-05
0.4231820334995249,1.0000432622818294,7.542560819311224e-05
0.4414605322608336,0.9999569047484066,7.542560819311224e-05
0.4594453165437008,0.9999002582483882,7.542560819311224e-05
0.47714654828078723,1.0000143391392722,7.542560819311224e-05
0.4958880030862791,0.9997442339018823,7.542560819311224e-05
0.5263267872792293,0.9999427727965561,7.542560819311224e-05
0.5413905914740254,1.0000359338078957,7.542560819311224e-05
0.561978819685224,0.9998899680078368,7.542560819311224e-05
0.5827124112380114,0.9999229246056314,7.542560819311224e-05
0.596679858303523,1.0000034067755839,7.542560819311224e-05
0.6322394240078897,0.9999111334122748,7.542560819311224e-05
0.6526327526165797,1.0000928767511486,7.542560819311224e-05
0.6643750888695666,1.0001682633283586,7.542560819311224e-05
0.6902161159580672,1.0001258540460396,7.542560819311224e-05
0.7005413145707102,0.9999917676460262,7.542560819311224e-05
0.7256250451965798,0.9999751543703403,7.542560819311224e-05
0.7385734989817958,0.9999659520489076,7.542560819311224e-05
0.7595432218598972,1.000042104130746,7.542560819311224e-05
0.7875671641095308,1.000037429444539,7.542560819311224e-05
0.803677483081795,0.9999622054988146,7.542560819311224e-05
0.818713488013491,0.9999275230055906,7.542560819311224e-05
0.8472335195294656,1.0000085249954576,7.542560819311224e-05
0.8662467201463697,0.9999378754163007,7.542560819311224e-05
0.8933085129844041,0.9999077396451714,7.542560819311224e-05
0.9005405283687116,0.9998802459977503,7.542560819311224e-05
0.93023942289809,1.000070707497442,7.542560819311224e-05
0.9544356324462017,0.9999154400665415,7.542560819311224e-05
0.9664562874588528,1.0000647631114834,7.542560819311224e-05
0.9822104165603442,1.0000093430219825,7.542560819311224e-05
1.0049352383230885,1.000043394839971,7.542560819311224e-05
1.0350841354731897,0.9999729071357397,7.542560819311224e-05
1.0481142794348632,1.0000084711023032,7.542560819311224e-05
1.0709919036630915,1.0001540650810965,7.542560819311224e-05
1.0870711773751651,1.0000777017492504,7.542560819311224e-05
1.1076673699442696,1.0000566278220544,7.542560819311224e-05
1.1370962925108885,0.9999714644597417,7.542560819311224e-05
1.1408318463461304,1.0000212297773523,7.542560819311224e-05
1.166688568197225,0.9999667687469347,7.542560819311224e-05
1.1951182502225506,0.9999660849718461,7.542560819311224e-05
1.2060307436775237,0.9999750810315549,7.542560819311224e-05
1.2265237441206074,0.9999402746157592,7.542560819311224e-05
1.240903393703545,0.9998954056993684,7.542560819311224e-05
1.2741909024045228,1.000060705016019,7.542560819311224e-05
1.2916259504898215,0.9998770999277069,7.542560819311224e-05
1.3080845167275055,0.9998689586744485,7.542560819311224e-05
1.3271470712552258,0.9998920040009416,7.542560819311224e-05
1.3388800430312975,0.9999163850188114,7.542560819311224e-05
1.369999709137889,0.9999961395071674,7.542560819311224e-05
1.387169542391487,1.0000060876492372,7.542560819311224e-05
1.4172252285638045,0.9999232102663193,7.542560819311224e-05
1.432305486198978,1.0001119159988023,7.542560819311224e-05
1.4418231101306582,1.0000495000361243,7.542560819311224e-05
1.4704770883536287,1.0001630977983427,7.542560819311224e-05
1.4896688679208372,1.000057656050199,7.542560819311224e-05
1.51940273375713,1.000058654738787,7.542560819311224e-05
1.5303843927193463,0.9999313474564908,7.542560819311224e-05
1.5561276333465148,1.000016916397408,7.542560819311224e-05
1.5762355619464243,0.999952761290741,7.542560819311224e-05
1.5868446602362958,1.0000203313755556,7.542560819311224e-05
1.6022192798371535,0.9999533238306645,7.542560819311224e-05
1.6361070794497221,0.9999871415753933,7.542560819311224e-05
1.6431598209207647,0.9999126901888623,7.542560819311224e-05
1.6688750270798138,1.0001381757383048,7.542560819311224e-05
1.6830066404217943,1.0000930463044058,7.542560819311224e-05
1.7150225173915763,0.9999832334334685,7.542560819311224e-05
1.7400850933995478,1.0000217339183095,7.542560819311224e-05
1.747401883427278,0.9999294670671424,7.542560819311224e-05
1.7700104690642615,0.9998498486067674,7.542560819311224e-05
1.7834114898318225,1.00000095163953,7.542560819311224e-05
1.8148749120191692,1.0000620806516811,7.542560819311224e-05
1.8275314874048043,0.9999228564311193,7.542560819311224e-05
1.8424945569990487,1.0001562410166145,7.542560819311224e-05
1.8701322731201333,0.9999477473267443,7.542560819311224e-05
1.8923763164904033,1.000004992881863,7.542560819311224e-05
1.9189551336050321,1.0000450516159873,7.542560819311224e-05
1.9420695247544182,1.0000909503827704,7.542560819311224e-05
1.9492626124944326,0.9999646014412691,7.542560819311224e-05
1.982438646888725,1.0000306218445343,7.542560819311224e-05
1.9930589444850697,0.9999035309210776,7.542560819311224e-05
2.020915741924134,1.0000046079638614,7.542560819311224e-05
2.0291282477038184,0.9999185546103355,7.542560819311224e-05
2.061237328224364,1.0000313832031886,7.542560819311224e-05
2.082036217306156,0.9999208753291202,7.542560819311224e-05
2.0921230446704597,1.0000178165156055,7.542560819311224e-05
2.1138209590940393,0.999974711532755,7.542560819311224e-05
2.1417566708702993,1.0000687795977843,7.542560819311224e-05
2.15181482064992,0.9999529670265509,7.542560819311224e-05
2.1707723173513385,0.9998881526401437,7.542560819311224e-05
2.1894974368397553,1.0000003988960884,7.542560819311224e-05
2.2057514136846796,1.0001072610210497,7.542560819311224e-05
2.2387356659091124,1.0000179530384126,7.542560819311224e-05
2.264492416076863,0.9999867195381031,7.542560819311224e-05
2.277710052739298,0.999908091068116,7.542560819311224e-05
2.2985006960054073,0.9998675998740443,7.542560819311224e-05
2.3246230708533098,1.0000869368390517,7.542560819311224e-05
2.3273500776716793,0.9999811219305244,7.542560819311224e-05
2.354442244722752,1.0000594453330938,7.542560819311224e-05
2.3752158731273996,0.999950528277137,7.542560819311224e-05
2.400915716424956,0.9998332272626499,7.542560819311224e-05
2.4128621202423726,1.000051482575107,7.542560819311224e-05
2.4452598044682907,1.0000271831363494,7.542560819311224e-05
2.4592968920072225,0.9999766631877947,7.542560819311224e-05
2.4826379011247153,0.9999656929659052,7.542560819311224e-05
2.489429090036546,1.0000488262342038,7.542560819311224e-05
2.51120421849691,1.0000705605636462,7.542560819311224e-05
2.5282209053614353,1.000058701652795,7.542560819311224e-05
2.5581418728039487,1.000111956385446,7.542560819311224e-05
2.5776835737892836,0.9999971061568876,7.542560819311224e-05
2.6058645504867024,0.9999271214225546,7.542560819311224e-05
2.61955835509608,0.9999877107817294,7.542560819311224e-05
2.6398689359059646,0.9999276083302003,7.542560819311224e-05
2.650520913644707,1.0000119027842365,7.542560819311224e-05
2.6720817729151327,1.0000069997936278,7.542560819311224e-05
2.703728505755605,1.0000529974578856,7.542560819311224e-05
2.7215907756346445,1.0000711977811032,7.542560819311224e-05
2.7427912175278575,0.9999686015540363,7.542560819311224e-05
2.7532933837304645,1.0000853444611062,7.542560819311224e-05
2.776684914289685,1.000173699230183,7.542560819311224e-05
2.7965577666072408,1.0001637253395437,7.542560819311224e-05
2.8096589798119034,1.0000380943316387,7.542560819311224e-05
2.8460171349776697,1.000082293075243,7.542560819311224e-05
2.8538377772111896,0.9999435164178141,7.542560819311224e-05
2.881115356978322,0.9999645280468886,7.542560819311224e-05
2.897316935504619,0.9999193078152994,7.542560819311224e-05
2.9188570772958644,1.000131891246201,7.542560819311224e-05
2.9317331000837576,1.000064529655202,7.542560819311224e-05
2.9512271030601305,1.0001301607441802,7.542560819311224e-05
2.974726732675924,1.0000081674998176,7.542560819311224e-05
2.9956209921777206,0.9999809086451071,7.542560819311224e-05
3.011607290567724,0.9999757150794056,7.542560819311224e-05
3.0490827757364305,1.0000678767676838,7.542560819311224e-05
3.0501822814414337,1.000095076188242,7.542560819311224e-05
3.0703170126329846,1.0001205742953243,7.542560819311224e-05
3.1082093609646027,1.0000414202072425,7.542560819311224e-05
3.1255801529443965,1.0000130102543676,7.542560819311224e-05
3.1406557782499203,0.9998796454948321,7.542560819311224e-05
3.1605203172819323,1.0000757780422485,7.542560819311224e-05
3.178100092836892,1.0000234880510948,7.542560819311224e-05
3.1925504159653855,0.9999694427075104,7.542560819311224e-05
3.2193306882620454,1.000072670277233,7.542560819311224e-05
3.236793966721868,1.0000536795744348,7.542560819311224e-05
3.2672654139313173,1.0001266728110525,7.542560819311224e-05
3.2816143716353774,1.0000855765482763,7.542560819311224e-05
3.3061960032726296,0.9999385418849615,7.542560819311224e-05
3.321483261405471,1.0000144671773974,7.542560819311224e-05
3.3320939001134637,0.9999877142720903,7.542560819311224e-05
3.353271565159036,1.0000994339345126,7.542560819311224e-05
3.3814756934935524,0.9998462200868348,7.542560819311224e-05
3.397431007587552,1.0000739015851814,7.542560819311224e-05
3.4229445170375494,1.0000037554987424,7.542560819311224e-05
3.446755061155071,1.00014272069089,7.542560819311224e-05
3.4651962850815425,1.0000512422860706,7.542560819311224e-05
3.4896536608677176,0.999955302601191,7.542560819311224e-05
3.5021590709611377,1.0000610737170708,7.542560819311224e-05
3.5190027695503505,0.9999024946985764,7.542560819311224e-05
3.550700255140421,1.0000096762714443,7.542560819311224e-05
3.553331802380371,0.999976088903579,7.542560819311224e-05
3.5885124037855154,0.999922067333163,7.542560819311224e-05
3.5942338661752675,1.0000578406424077,7.542560819311224e-05
3.613751041088587,0.9999309452524603,7.542560819311224e-05
3.6445920858598053,0.9999718683847614,7.542560819311224e-05
3.6619058417588217,1.0000767880728139,7.542560819311224e-05
3.6867769159019748,1.0000090761882934,7.542560819311224e-05
3.701573055655415,1.000019127982182,7.542560819311224e-05
3.731262496329112,1.0000128953044398,7.542560819311224e-05
3.748440108933522,0.9999248867138192,7.542560819311224e-05
3.7587131802881943,0.9999819580790326,7.542560819311224e-05
3.775411553024797,0.9999925639810644,7.542560819311224e-05
3.797614955466047,1.0000646511914364,7.542560819311224e-05
3.8163088780834964,0.9999851955713175,7.542560819311224e-05
3.835083538817544,0.9998349048504086,7.542560819311224e-05
3.870270677483519,0.9999502482324364,7.542560819311224e-05
3.882827182898296,0.9999419952549246,7.542560819311224e-05
3.9031680591560463,1.0000219710859342,7.542560819311224e-05
3.9231571801326064,0.9999803715993962,7.542560819311224e-05
3.9400675058120984,0.9998879567274573,7.542560819311224e-05
3.9667859323423444,1.0000667452127712,7.542560819311224e-05
3.986750360508336,0.999919788746695,7.542560819311224e-05
4.014805388860479,1.0001384805935767,7.542560819311224e-05
4.0275143901858,1.0000533204152673,7.542560819311224e-05
4.050810951314346,1.0000440611235815,7.542560819311224e-05
4.05682617224521,0.999787656629915,7.542560819311224e-05
4.078202141054015,1.0000565325259896,7.542560819311224e-05
4.104435265514583,0.999987740848906,7.542560819311224e-05
4.1299352838494565,0.9999554623137018,7.542560819311224e-05
4.154679580046758,0.9999969052598078,7.542560819311224e-05
4.1665835236658575,1.0001160141431522,7.542560819311224e-05
4.186761235480721,1.000024496036836,7.542560819311224e-05
4.1971374173303655,0.9999699124223055,7.542560819311224e-05
4.228488696840744,0.9999116720468304,7.542560819311224e-05
4.248111093893369,1.0000116389463123,7.542560819311224e-05
4.266211438414835,1.00002177737826,7.542560819311224e-05
4.286926511267089,0.9999624735786339,7.542560819311224e-05
4.312107571916502,0.9998975983241176,7.542560819311224e-05
4.318157801709223,1.0000644775094842,7.542560819311224e-05
4.3564219672590045,1.0000288805404287,7.542560819311224e-05
4.373833008121725,1.0000394299945212,7.542560819311224e-05
4.38688866751268,1.0000173867865934,7.542560819311224e-05
4.403443087913113,0.9999752653613335,7.542560819311224e-05
4.420719878510333,0.9999898827140248,7.542560819311224e-05
4.455771968488102,0.9999720682594498,7.542560819311224e-05
4.4672507598861495,1.0000296569387466,7.542560819311224e-05
4.4960514836515255,1.0000484530482352,7.542560819311224e-05
4.5104246194390285,1.0000399587152002,7.542560819311224e-05
4.521902792615986,0.9998815886473064,7.542560819311224e-05
4.543554557678962,0.9999882793061403,7.542560819311224e-05
4.569305598178942,0.9999364158983234,7.542560819311224e-05
4.590584175533056,0.9999732311262546,7.542560819311224e-05
4.60574471902789,0.9998419165917235,7.542560819311224e-05
4.627740822466621,1.0000605000263856,7.542560819311224e-05
4.656645543711543,0.999966895999602,7.542560819311224e-05
4.661068658484183,1.0000816104322867,7.542560819311224e-05
4.691398861875394,1.000016426158242,7.542560819311224e-05
4.716167831424182,1.0000256748688285,7.542560819311224e-05
